suite_name,run,host_idx,exp_name,mpc.script_name,mpc.protocol_setup,mpc.domain,mpc.script_args.dataset,network_type,mpc_type,consistency_args.type,mpc_time_s,auditing_overhead_s,auditing_overhead_bytes,global_data_sent_bytes,n_rounds,share_convert_time_s,share_convert_global_bytes,share_input_convert_time_s,share_input_convert_global_bytes,share_input_local_time_s,poly_commit_time_s,poly_commit_global_bytes,sign_time_s,sign_global_bytes,sign_sk_time_s,sign_sk_global_bytes,Unnamed: 0,commitment_train,commitment_model,commitment_prediction_x,commitment_prediction_y,commitment_randomness,trusted_setup,signature_train,signature_modelowner,signature_computer_train,signature_computer_inference,identity_train,identity_modelowner,identity_computer_train,identity_computer_inference,storage_train,storage_inference
inference_3pc_wan,13,2,wan,inference,semi_honest_3,ring_split,adult,wan,sh,cerebro,5.9406154429999996,16952.102282179,629101658,58875.0,149,7.294998,29632.0,7.2871,29632.0,,,,,,,,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc_wan,31,0,wan,inference,sy-rep-ring-party,ring_split,adult,wan,mal,cerebro,32.191218,24120.396759804997,26491519960,4153567.9999999995,857,67.092886,59557146.0,21.63322,59557146.0,,,,,,,,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc_wan,31,1,wan,inference,sy-rep-ring-party,ring_split,adult,wan,mal,cerebro,32.1507903,24120.437107455,26491519960,4153567.9999999995,857,67.13673,59557146.0,21.630469,59557146.0,,,,,,,,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc_wan,31,2,wan,inference,sy-rep-ring-party,ring_split,adult,wan,mal,cerebro,32.1508096,24120.401623490998,26491519960,4153567.9999999995,857,67.096899,59557146.0,21.634228,59557146.0,,,,,,,,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc,9,0,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,cerebro,0.395421,377.864326771,225574635174,196967850.00000003,12031,0.735967,59645602.0,3.165816,59645602.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,9,0,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,cerebro,0.1007313,155.63252015599997,5369922294,14838506.0,2816,0.043869,190232.0,0.672939,190232.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,9,1,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,cerebro,0.395152,377.8366512729999,225574635174,196967850.00000003,12026,0.739048,59645602.0,3.184793,59645602.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,9,1,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,cerebro,0.10073474,155.779625085,5369922294,14838506.0,2774,0.044099,190232.0,0.698943,190232.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,9,2,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,cerebro,0.395391,377.835587129,225574635174,196967850.00000003,12031,0.736246,59645602.0,3.152659,59645602.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,9,2,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,cerebro,0.1007013,155.612558987,5369922294,14838506.0,2816,0.04978,190232.0,0.654809,190232.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,15,0,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,cerebro,12.149835,94853.56248779799,5369922294,14838506.0,2816,7.095242,190232.0,8.956754,190232.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,15,1,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,cerebro,12.1099889,94853.998289135,5369922294,14838506.0,2774,7.01439,190232.0,9.461803,190232.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,15,2,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,cerebro,12.149808,94853.62601757499,5369922294,14838506.0,2816,7.301568,190232.0,8.794051,190232.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,33,0,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,cerebro,56.95087,134635.647756959,225574635174,196967850.00000003,12031,25.831209,59645602.0,40.531456,59645602.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,33,1,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,cerebro,56.91068,134635.675887974,225574635174,196967850.00000003,12026,25.872693,59645602.0,40.527924,59645602.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc_wan,33,2,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,cerebro,56.91029,134635.407754316,225574635174,196967850.00000003,12031,25.830557,59645602.0,40.524129,59645602.0,,,,,,,,9,1507200000,13794560,25088,32,32,0,192,64,64,64,96,32,96,96,1520994848,1521020096
inference_3pc,11,0,mal,inference,sy-rep-ring-party,ring_split,cifar_alexnet,lan,mal,cerebro,1.4709329999999998,1433.050480649,880932807486,401582900.0,27018,0.74793,59654738.0,17.031734,59654738.0,,,,,,,,10,4916800000,124225856,98304,32,32,0,192,64,64,64,96,32,96,96,5041026144,5041124608
inference_3pc,11,0,sh,inference,semi_honest_3,ring_split,cifar_alexnet,lan,sh,cerebro,0.3863879,571.9410713860001,21562861742,44454828.0,6468,0.12644,796176.0,3.931774,796176.0,,,,,,,,10,4916800000,124225856,98304,32,32,0,192,64,64,64,96,32,96,96,5041026144,5041124608
inference_3pc,11,1,mal,inference,sy-rep-ring-party,ring_split,cifar_alexnet,lan,mal,cerebro,1.4710759999999998,1433.0352164350002,880932807486,401582900.0,26979,0.744852,59654738.0,17.070036,59654738.0,,,,,,,,10,4916800000,124225856,98304,32,32,0,192,64,64,64,96,32,96,96,5041026144,5041124608
inference_3pc,11,1,sh,inference,semi_honest_3,ring_split,cifar_alexnet,lan,sh,cerebro,0.38635060000000004,572.289762489,21562861742,44454828.0,6391,0.128292,796176.0,4.297051,796176.0,,,,,,,,10,4916800000,124225856,98304,32,32,0,192,64,64,64,96,32,96,96,5041026144,5041124608
inference_3pc,11,2,mal,inference,sy-rep-ring-party,ring_split,cifar_alexnet,lan,mal,cerebro,1.470142,1433.058977566,880932807486,401582900.0,27018,0.74769,59654738.0,17.040852,59654738.0,,,,,,,,10,4916800000,124225856,98304,32,32,0,192,64,64,64,96,32,96,96,5041026144,5041124608
inference_3pc,11,2,sh,inference,semi_honest_3,ring_split,cifar_alexnet,lan,sh,cerebro,0.3863531,571.8905976030001,21562861742,44454828.0,6468,0.13315,796176.0,3.922895,796176.0,,,,,,,,10,4916800000,124225856,98304,32,32,0,192,64,64,64,96,32,96,96,5041026144,5041124608
inference_3pc_wan,17,0,wan,inference,semi_honest_3,ring_split,cifar_alexnet,wan,sh,cerebro,23.3,353955.353559383,21562976654,44454828.0,6468,7.121806,796176.0,22.077464,796176.0,,,,,,,,10,4916800000,124225856,98304,32,32,0,192,64,64,64,96,32,96,96,5041026144,5041124608
inference_3pc_wan,17,1,wan,inference,semi_honest_3,ring_split,cifar_alexnet,wan,sh,cerebro,23.2204464,353956.536314392,21562976654,44454828.0,6391,7.040596,796176.0,23.586098,796176.0,,,,,,,,10,4916800000,124225856,98304,32,32,0,192,64,64,64,96,32,96,96,5041026144,5041124608
inference_3pc_wan,17,2,wan,inference,semi_honest_3,ring_split,cifar_alexnet,wan,sh,cerebro,23.21934,353955.27234002907,21562976654,44454828.0,6468,7.327539,796176.0,21.979644,796176.0,,,,,,,,10,4916800000,124225856,98304,32,32,0,192,64,64,64,96,32,96,96,5041026144,5041124608
inference_3pc_wan,35,0,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,cerebro,130.9334,502382.311170473,880932807486,401582900.0,27018,21.658517,59654738.0,157.692784,59654738.0,,,,,,,,10,4916800000,124225856,98304,32,32,0,192,64,64,64,96,32,96,96,5041026144,5041124608
inference_3pc_wan,35,1,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,cerebro,130.8933,502382.199672431,880932807486,401582900.0,26979,21.69525,59654738.0,157.714347,59654738.0,,,,,,,,10,4916800000,124225856,98304,32,32,0,192,64,64,64,96,32,96,96,5041026144,5041124608
inference_3pc_wan,35,2,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,cerebro,130.8933,502382.16885635,880932807486,401582900.0,27018,21.658733,59654738.0,157.70947,59654738.0,,,,,,,,10,4916800000,124225856,98304,32,32,0,192,64,64,64,96,32,96,96,5041026144,5041124608
inference_3pc,13,0,mal,inference,sy-rep-ring-party,ring_split,adult,lan,mal,pc,0.07105423,1.620100248,119211856,4153567.9999999995,857,0.802688,59557146.0,0.743142,59557146.0,0.063774,0.001418,528.0,0.007796,2070.0,0.001212,528.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc,13,0,sh,inference,semi_honest_3,ring_split,adult,lan,sh,pc,0.02583879,0.20512650100000002,828180,58875.0,149,0.042027,29632.0,0.115696,29632.0,0.041117,0.001529,336.0,0.004243,726.0,0.000475,96.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc,13,1,mal,inference,sy-rep-ring-party,ring_split,adult,lan,mal,pc,0.07123112,1.614614995,119211856,4153567.9999999995,857,0.806534,59557146.0,0.73997,59557146.0,0.057532,0.001512,528.0,0.007744,2070.0,0.00127,528.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc,13,1,sh,inference,semi_honest_3,ring_split,adult,lan,sh,pc,0.025470941,0.237274798,828180,58875.0,148,0.06736,29632.0,0.116122,29632.0,0.048687,0.000762,336.0,0.003893,726.0,0.000416,96.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc,13,2,mal,inference,sy-rep-ring-party,ring_split,adult,lan,mal,pc,0.07104254,1.6238025379999999,119211856,4153567.9999999995,857,0.806043,59557146.0,0.742995,59557146.0,0.064121,0.001539,528.0,0.007803,2070.0,0.00125,528.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc,13,2,sh,inference,semi_honest_3,ring_split,adult,lan,sh,pc,0.025489438,0.239486464,828180,58875.0,149,0.074111,29632.0,0.115646,29632.0,0.044186,0.000907,336.0,0.00438,726.0,0.000222,96.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,1,0,wan,inference,semi_honest_3,ring_split,adult,wan,sh,pc,6.02196899,15.661119502,828180,58875.0,149,7.09123,29632.0,7.316556,29632.0,0.846077,0.040885,336.0,0.285482,726.0,0.080781,96.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,1,1,wan,inference,semi_honest_3,ring_split,adult,wan,sh,pc,5.9418666,15.662748211,828180,58875.0,148,7.010783,29632.0,7.276235,29632.0,0.968053,0.041752,336.0,0.285072,726.0,0.080751,96.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,1,2,wan,inference,semi_honest_3,ring_split,adult,wan,sh,pc,5.94180893,15.867906757000002,828180,58875.0,149,7.298872,29632.0,7.277002,29632.0,0.885084,0.040641,336.0,0.285527,726.0,0.080672,96.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,19,0,wan,inference,sy-rep-ring-party,ring_split,adult,wan,mal,pc,32.1826526,91.89363839299999,119211856,4153567.9999999995,857,67.779726,59557146.0,21.44926,59557146.0,1.323653,0.082712,528.0,0.854345,2070.0,0.403806,528.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,19,1,wan,inference,sy-rep-ring-party,ring_split,adult,wan,mal,pc,32.1429003,91.78215103500001,119211856,4153567.9999999995,857,67.819928,59557146.0,21.445293,59557146.0,1.1761599999999999,0.08204,528.0,0.854811,2070.0,0.403852,528.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,19,2,wan,inference,sy-rep-ring-party,ring_split,adult,wan,mal,pc,32.142141200000005,91.826860919,119211856,4153567.9999999995,857,67.782579,59557146.0,21.448856,59557146.0,1.2541760000000002,0.081825,528.0,0.854755,2070.0,0.404603,528.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc,15,0,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,pc,0.393223,4.865897383999999,4324810470,196967850.00000003,12031,0.740966,59645602.0,3.187766,59645602.0,0.921978,0.006756,528.0,0.007512,2070.0,0.00072,528.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc,15,0,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,pc,0.1010518,1.528017827,99020956,14838506.0,2816,0.044565,190232.0,0.620079,190232.0,0.856921,0.003512,336.0,0.002671,726.0,0.000138,96.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc,15,1,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,pc,0.393122,4.910382129,4324810470,196967850.00000003,12026,0.743652,59645602.0,3.219983,59645602.0,0.931485,0.006946,528.0,0.007475,2070.0,0.000643,528.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc,15,1,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,pc,0.10110456,1.578685219,99020956,14838506.0,2774,0.046004,190232.0,0.657192,190232.0,0.869081,0.003504,336.0,0.0026,726.0,0.000167,96.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc,15,2,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,pc,0.39320200000000005,4.864994134,4324810470,196967850.00000003,12031,0.740622,59645602.0,3.180615,59645602.0,0.928655,0.006715,528.0,0.007506,2070.0,0.000682,528.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc,15,2,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,pc,0.10104199999999999,1.536117896,99020956,14838506.0,2816,0.05025,190232.0,0.61559,190232.0,0.863915,0.0035,336.0,0.00258,726.0,0.00015,96.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,3,0,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,pc,12.149221,18.351592382,99020956,14838506.0,2816,7.099089,190232.0,9.158855,190232.0,1.6828930000000002,0.043723,336.0,0.28596,726.0,0.080932,96.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,3,1,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,pc,12.1093178,18.886841785,99020956,14838506.0,2774,7.018572,190232.0,9.641628,190232.0,1.816877,0.043234,336.0,0.285676,726.0,0.080588,96.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,3,2,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,pc,12.150196,18.449298712,99020956,14838506.0,2816,7.305895,190232.0,8.99688,190232.0,1.735052,0.044447,336.0,0.285886,726.0,0.080856,96.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
