suite_name,run,host_idx,exp_name,mpc.script_name,mpc.protocol_setup,mpc.domain,mpc.script_args.dataset,network_type,mpc_type,consistency_args.type,mpc_time_s,auditing_overhead_s,auditing_overhead_bytes,global_data_sent_bytes,n_rounds,share_convert_time_s,share_convert_global_bytes,share_input_convert_time_s,share_input_convert_global_bytes,share_input_local_time_s,poly_commit_time_s,poly_commit_global_bytes,sign_time_s,sign_global_bytes,sign_sk_time_s,sign_sk_global_bytes,Unnamed: 0,commitment_train,commitment_model,commitment_prediction_x,commitment_prediction_y,commitment_randomness,trusted_setup,signature_train,signature_modelowner,signature_computer_train,signature_computer_inference,identity_train,identity_modelowner,identity_computer_train,identity_computer_inference,storage_train,storage_inference
inference_3pc_wan,35,1,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,cerebro,130.8933,502382.199672431,880932807486.0,401582900.0,26979,21.69525,59654738.0,157.714347,59654738.0,,,,,,,,10,4916800000,124225856,98304,32,32,0,192,64,64,64,96,32,96,96,5041026144,5041124608
inference_3pc_wan,35,2,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,cerebro,130.8933,502382.16885635,880932807486.0,401582900.0,27018,21.658733,59654738.0,157.70947,59654738.0,,,,,,,,10,4916800000,124225856,98304,32,32,0,192,64,64,64,96,32,96,96,5041026144,5041124608
inference_3pc,3,0,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,sha3s,0.09207209999999999,74.98070402299999,1890625722.0,11158826.0,1812,,,,,,,,0.002763,726.0,0.000275,96.0,13,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc,3,1,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,sha3s,0.09219842,74.980866958,1890625722.0,11158826.0,1782,,,,,,,,0.002759,726.0,0.000292,96.0,13,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc,3,2,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,sha3s,0.0920433,74.980740434,1890625722.0,11158826.0,1812,,,,,,,,0.002773,726.0,0.000245,96.0,13,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc,11,0,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,sha3s,0.42616299999999996,209.11000342499997,41497520248.0,125954950.0,7859,,,,,,,,0.006828,2070.0,0.000516,528.0,13,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc,11,1,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,sha3s,0.42619700000000005,209.109983302,41497520248.0,125954950.0,7850,,,,,,,,0.006849,2070.0,0.000505,528.0,13,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc,11,2,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,sha3s,0.426151,209.10998405099997,41497520248.0,125954950.0,7859,,,,,,,,0.006823,2070.0,0.000514,528.0,13,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_wan,9,0,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,sha3s,12.15733,12608.681753853,1788297900.0,14838506.0,2816,,,,,,,,,,,,13,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_wan,9,1,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,sha3s,12.117025799999999,12608.681751043,1788297900.0,14838506.0,2774,,,,,,,,,,,,13,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_wan,9,2,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,sha3s,12.156527,12608.681761044,1788297900.0,14838506.0,2816,,,,,,,,,,,,13,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_wan,27,0,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,sha3s,56.63917,14302.394727310002,44154049650.0,196967850.00000003,12031,,,,,,,,,,,,13,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_wan,27,1,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,sha3s,56.598780000000005,14302.394646779001,44154049650.0,196967850.00000003,12026,,,,,,,,,,,,13,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_wan,27,2,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,sha3s,56.59885,14302.394542934002,44154049650.0,196967850.00000003,12031,,,,,,,,,,,,13,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc,5,0,mal,inference,sy-rep-ring-party,ring_split,adult,lan,mal,pc,0.0648142,1.743552736,119211856.0,4153567.9999999995,857,0.858181,59557146.0,0.815822,59557146.0,0.058996,0.002412,528.0,0.007455,2070.0,0.000604,528.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc,5,1,mal,inference,sy-rep-ring-party,ring_split,adult,lan,mal,pc,0.06492007999999999,1.753710592,119211856.0,4153567.9999999995,857,0.862731,59557146.0,0.81608,59557146.0,0.064073,0.002708,528.0,0.007451,2070.0,0.000579,528.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc,5,2,mal,inference,sy-rep-ring-party,ring_split,adult,lan,mal,pc,0.06478072,1.755059715,119211856.0,4153567.9999999995,857,0.862583,59557146.0,0.821226,59557146.0,0.060378,0.002752,528.0,0.007443,2070.0,0.000578,528.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc,13,0,sh,inference,semi_honest_3,ring_split,adult,lan,sh,pc,0.008007054,0.35116818,828180.0,58875.0,149,0.041325,29632.0,0.242934,29632.0,0.062609,0.001427,336.0,0.00271,726.0,0.000111,96.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc,13,1,sh,inference,semi_honest_3,ring_split,adult,lan,sh,pc,0.008017284,0.349579353,828180.0,58875.0,148,0.040661,29632.0,0.242954,29632.0,0.061624,0.001457,336.0,0.002709,726.0,0.00011,96.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc,13,2,sh,inference,semi_honest_3,ring_split,adult,lan,sh,pc,0.007999181,0.359682889,828180.0,58875.0,149,0.049241,29632.0,0.242777,29632.0,0.063328,0.001456,336.0,0.002713,726.0,0.000109,96.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,1,0,wan,inference,semi_honest_3,ring_split,adult,wan,sh,pc,6.02196899,15.661119502,828180.0,58875.0,149,7.09123,29632.0,7.316556,29632.0,0.846077,0.040885,336.0,0.285482,726.0,0.080781,96.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,1,1,wan,inference,semi_honest_3,ring_split,adult,wan,sh,pc,5.9418666,15.662748211,828180.0,58875.0,148,7.010783,29632.0,7.276235,29632.0,0.968053,0.041752,336.0,0.285072,726.0,0.080751,96.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,1,2,wan,inference,semi_honest_3,ring_split,adult,wan,sh,pc,5.94180893,15.867906757000002,828180.0,58875.0,149,7.298872,29632.0,7.277002,29632.0,0.885084,0.040641,336.0,0.285527,726.0,0.080672,96.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,19,0,wan,inference,sy-rep-ring-party,ring_split,adult,wan,mal,pc,32.1826526,91.89363839299999,119211856.0,4153567.9999999995,857,67.779726,59557146.0,21.44926,59557146.0,1.323653,0.082712,528.0,0.854345,2070.0,0.403806,528.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,19,1,wan,inference,sy-rep-ring-party,ring_split,adult,wan,mal,pc,32.1429003,91.78215103500001,119211856.0,4153567.9999999995,857,67.819928,59557146.0,21.445293,59557146.0,1.1761599999999999,0.08204,528.0,0.854811,2070.0,0.403852,528.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,19,2,wan,inference,sy-rep-ring-party,ring_split,adult,wan,mal,pc,32.142141200000005,91.826860919,119211856.0,4153567.9999999995,857,67.782579,59557146.0,21.448856,59557146.0,1.2541760000000002,0.081825,528.0,0.854755,2070.0,0.404603,528.0,0,144,48,48,48,48,4368,192,64,64,64,96,32,96,96,496,720
inference_3pc,5,0,sh,inference,semi_honest_3,ring_split,cifar_alexnet,lan,sh,sha3s,0.3863382,774.1760647640001,16920957000.0,44454828.0,6468,,,,,,,,,,,,14,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc,5,1,sh,inference,semi_honest_3,ring_split,cifar_alexnet,lan,sh,sha3s,0.3863181,774.1760750870002,16920957000.0,44454828.0,6391,,,,,,,,,,,,14,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc,5,2,sh,inference,semi_honest_3,ring_split,cifar_alexnet,lan,sh,sha3s,0.3863547,774.1760682780001,16920957000.0,44454828.0,6468,,,,,,,,,,,,14,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc,13,0,mal,inference,sy-rep-ring-party,ring_split,cifar_alexnet,lan,mal,sha3s,1.450641,1309.625285793,403433539690.0,401582900.0,27018,,,,,,,,,,,,14,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc,13,1,mal,inference,sy-rep-ring-party,ring_split,cifar_alexnet,lan,mal,sha3s,1.450687,1309.625291533,403433539690.0,401582900.0,26979,,,,,,,,,,,,14,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc,13,2,mal,inference,sy-rep-ring-party,ring_split,cifar_alexnet,lan,mal,sha3s,1.4504320000000002,1309.625296296,403433539690.0,401582900.0,27018,,,,,,,,,,,,14,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_wan,11,0,wan,inference,semi_honest_3,ring_split,cifar_alexnet,wan,sh,sha3s,23.315489999999997,113913.967363206,16920957000.0,44454828.0,6468,,,,,,,,,,,,14,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_wan,11,1,wan,inference,semi_honest_3,ring_split,cifar_alexnet,wan,sh,sha3s,23.2353822,113913.96716045101,16920957000.0,44454828.0,6391,,,,,,,,,,,,14,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_wan,11,2,wan,inference,semi_honest_3,ring_split,cifar_alexnet,wan,sh,sha3s,23.23563,113913.96717008,16920957000.0,44454828.0,6468,,,,,,,,,,,,14,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_wan,29,0,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,sha3s,130.9611,129841.145493352,403433539690.0,401582900.0,27018,,,,,,,,,,,,14,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_wan,29,1,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,sha3s,130.9214,129841.14546329199,403433539690.0,401582900.0,26979,,,,,,,,,,,,14,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc_wan,29,2,wan,inference,sy-rep-ring-party,ring_split,cifar_alexnet,wan,mal,sha3s,130.9213,129841.145736345,403433539690.0,401582900.0,27018,,,,,,,,,,,,14,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
inference_3pc,7,0,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,pc,0.412092,9.498247783,3671771598.0,125954950.0,7859,0.819238,59645602.0,7.633653,59645602.0,1.026269,0.010686,528.0,0.007425,2070.0,0.000582,528.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc,7,1,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,pc,0.412168,9.535006186,3671771598.0,125954950.0,7850,0.822449,59645602.0,7.638283,59645602.0,1.055185,0.010772,528.0,0.007429,2070.0,0.000593,528.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc,7,2,mal,inference,sy-rep-ring-party,ring_split,mnist_full,lan,mal,pc,0.41207400000000005,9.556767949,3671771598.0,125954950.0,7859,0.818945,59645602.0,7.665546,59645602.0,1.053089,0.010788,528.0,0.007421,2070.0,0.000583,528.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc,15,0,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,pc,0.1010772,1.800671687,98897244.0,11158826.0,1812,0.052013,190232.0,0.850365,190232.0,0.8900830000000001,0.005371,336.0,0.00255,726.0,0.000122,96.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc,15,1,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,pc,0.10122796,1.8789826570000001,98897244.0,11158826.0,1782,0.053569,190232.0,0.907207,190232.0,0.9099510000000001,0.005329,336.0,0.002575,726.0,0.00011,96.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc,15,2,sh,inference,semi_honest_3,ring_split,mnist_full,lan,sh,pc,0.1011224,1.822440217,98897244.0,11158826.0,1812,0.060942,190232.0,0.845264,190232.0,0.9078149999999999,0.005473,336.0,0.002587,726.0,0.000121,96.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,3,0,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,pc,12.149221,18.351592382,99020956.0,14838506.0,2816,7.099089,190232.0,9.158855,190232.0,1.6828930000000002,0.043723,336.0,0.28596,726.0,0.080932,96.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,3,1,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,pc,12.1093178,18.886841785,99020956.0,14838506.0,2774,7.018572,190232.0,9.641628,190232.0,1.816877,0.043234,336.0,0.285676,726.0,0.080588,96.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,3,2,wan,inference,semi_honest_3,ring_split,mnist_full,wan,sh,pc,12.150196,18.449298712,99020956.0,14838506.0,2816,7.305895,190232.0,8.99688,190232.0,1.735052,0.044447,336.0,0.285886,726.0,0.080856,96.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,21,0,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,pc,56.137539999999994,69.041141507,4324810470.0,196967850.00000003,12031,25.30164,59645602.0,40.100578,59645602.0,2.292732,0.087302,528.0,0.855196,2070.0,0.403484,528.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,21,1,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,pc,56.09494,68.93070234700001,4324810470.0,196967850.00000003,12026,25.343724,59645602.0,40.09588,59645602.0,2.14419,0.087402,528.0,0.855279,2070.0,0.403874,528.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc_wan,21,2,wan,inference,sy-rep-ring-party,ring_split,mnist_full,wan,mal,pc,56.097699999999996,68.961584744,4324810470.0,196967850.00000003,12031,25.301044,59645602.0,40.094157,59645602.0,2.220535,0.087004,528.0,0.855222,2070.0,0.403418,528.0,1,144,48,48,48,48,37632,192,64,64,64,96,32,96,96,496,720
inference_3pc,7,0,sh,inference,semi_honest_3,ring_split,adult,lan,sh,cerebro,0.008361034,38.531029009,629102480.0,58875.0,149,0.037922,29632.0,0.244946,29632.0,,,,0.003158,726.0,0.000332,96.0,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc,7,1,sh,inference,semi_honest_3,ring_split,adult,lan,sh,cerebro,0.008543677999999999,38.545175425000004,629102480.0,58875.0,148,0.038181,29632.0,0.242897,29632.0,,,,0.003155,726.0,0.000283,96.0,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc,7,2,sh,inference,semi_honest_3,ring_split,adult,lan,sh,cerebro,0.008360489,38.536654841,629102480.0,58875.0,149,0.044959,29632.0,0.244384,29632.0,,,,0.002922,726.0,0.000187,96.0,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc,15,0,mal,inference,sy-rep-ring-party,ring_split,adult,lan,mal,cerebro,0.07509542,94.08943645,26491522558.0,4153567.9999999995,857,0.83346,59557146.0,0.791542,59557146.0,,,,0.0074,2070.0,0.000564,528.0,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc,15,1,mal,inference,sy-rep-ring-party,ring_split,adult,lan,mal,cerebro,0.07509801,94.059870764,26491522558.0,4153567.9999999995,857,0.838293,59557146.0,0.788092,59557146.0,,,,0.007404,2070.0,0.000602,528.0,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc,15,2,mal,inference,sy-rep-ring-party,ring_split,adult,lan,mal,cerebro,0.0750653,94.069516139,26491522558.0,4153567.9999999995,857,0.837439,59557146.0,0.788184,59557146.0,,,,0.007408,2070.0,0.000579,528.0,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc_wan,13,0,wan,inference,semi_honest_3,ring_split,adult,wan,sh,cerebro,6.021013091,16951.937452878,629101658.0,58875.0,149,7.089365,29632.0,7.326995,29632.0,,,,,,,,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc_wan,13,1,wan,inference,semi_honest_3,ring_split,adult,wan,sh,cerebro,5.9407990999999996,16951.816393467,629101658.0,58875.0,148,7.008332,29632.0,7.288188,29632.0,,,,,,,,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc_wan,13,2,wan,inference,semi_honest_3,ring_split,adult,wan,sh,cerebro,5.9406154429999996,16952.102282179,629101658.0,58875.0,149,7.294998,29632.0,7.2871,29632.0,,,,,,,,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc_wan,31,0,wan,inference,sy-rep-ring-party,ring_split,adult,wan,mal,cerebro,32.191218,24120.396759804997,26491519960.0,4153567.9999999995,857,67.092886,59557146.0,21.63322,59557146.0,,,,,,,,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc_wan,31,1,wan,inference,sy-rep-ring-party,ring_split,adult,wan,mal,cerebro,32.1507903,24120.437107455,26491519960.0,4153567.9999999995,857,67.13673,59557146.0,21.630469,59557146.0,,,,,,,,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc_wan,31,2,wan,inference,sy-rep-ring-party,ring_split,adult,wan,mal,cerebro,32.1508096,24120.401623490998,26491519960.0,4153567.9999999995,857,67.096899,59557146.0,21.634228,59557146.0,,,,,,,,8,76685312,95264,2912,32,32,0,192,64,64,64,96,32,96,96,76780864,76783936
inference_3pc,9,0,mal,inference,sy-rep-ring-party,ring_split,cifar_alexnet,lan,mal,pc,1.46061,25.515993308,24526632382.0,401582900.0,27018,0.746436,59654738.0,16.88372,59654738.0,7.855581000000001,0.021117,528.0,0.007952,2070.0,0.000643,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc,9,1,mal,inference,sy-rep-ring-party,ring_split,cifar_alexnet,lan,mal,pc,1.460515,25.553386859999996,24526632382.0,401582900.0,26979,0.74305,59654738.0,16.899395,59654738.0,7.88058,0.02139,528.0,0.007817,2070.0,0.000621,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc,9,2,mal,inference,sy-rep-ring-party,ring_split,cifar_alexnet,lan,mal,pc,1.4604240000000002,25.575143922,24526632382.0,401582900.0,27018,0.746457,59654738.0,16.926838,59654738.0,7.871442,0.021436,528.0,0.007746,2070.0,0.000668,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc,17,0,sh,inference,semi_honest_3,ring_split,cifar_alexnet,lan,sh,pc,0.387618,11.455046416,1160432564.0,44454828.0,6468,0.091038,796176.0,3.929655,796176.0,7.419207,0.010872,336.0,0.003757,726.0,0.000227,96.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
inference_3pc,17,1,sh,inference,semi_honest_3,ring_split,cifar_alexnet,lan,sh,pc,0.3876528,11.820861549,1160432564.0,44454828.0,6391,0.090981,796176.0,4.263345,796176.0,7.451233,0.010967,336.0,0.00382,726.0,0.00023,96.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
